ObjectId,Country,ISO2,ISO3,Indicator,Unit,Measure,Date,Value
24775,World,,WLD,Change in mean sea level: Sea level: Jason.2,Millimeters,Southern Ocean,D04/18/2013,55.62
24776,World,,WLD,Change in mean sea level: Sea level: Jason.2,Millimeters,Tropics,D04/18/2013,38.25
24777,World,,WLD,Change in mean sea level: Sea level: Jason.2,Millimeters,World,D04/18/2013,33.33
24778,World,,WLD,Change in mean sea level: Sea level: Jason.2,Millimeters,Yellow Sea,D04/18/2013,-2.12
24779,World,,WLD,Change in mean sea level: Sea level: Jason.1,Millimeters,Adriatic Sea,D04/19/2013,-36.81
24780,World,,WLD,Change in mean sea level: Sea level: Jason.1,Millimeters,Andaman Sea,D04/22/2013,44.05
24781,World,,WLD,Change in mean sea level: Sea level: Jason.1,Millimeters,Atlantic Ocean,D04/22/2013,26.5
24782,World,,WLD,Change in mean sea level: Sea level: Jason.1,Millimeters,Bay Bengal,D04/22/2013,69.5
24783,World,,WLD,Change in mean sea level: Sea level: Jason.1,Millimeters,Caribbean Sea,D04/22/2013,8.37
24784,World,,WLD,Change in mean sea level: Sea level: Jason.1,Millimeters,Gulf Mexico,D04/22/2013,-0.22
24785,World,,WLD,Change in mean sea level: Sea level: Jason.1,Millimeters,Indian Ocean,D04/22/2013,39.55
24786,World,,WLD,Change in mean sea level: Sea level: Jason.1,Millimeters,Indonesian,D04/22/2013,130.97
24787,World,,WLD,Change in mean sea level: Sea level: Jason.1,Millimeters,Nino,D04/22/2013,21.54
24788,World,,WLD,Change in mean sea level: Sea level: Jason.1,Millimeters,North Atlantic,D04/22/2013,-27.38
24789,World,,WLD,Change in mean sea level: Sea level: Jason.1,Millimeters,Pacific Ocean,D04/22/2013,24.31
24790,World,,WLD,Change in mean sea level: Sea level: Jason.1,Millimeters,South China,D04/22/2013,34.65
24791,World,,WLD,Change in mean sea level: Sea level: Jason.1,Millimeters,Southern Ocean,D04/22/2013,53.93
24792,World,,WLD,Change in mean sea level: Sea level: Jason.1,Millimeters,Tropics,D04/22/2013,32.09
24793,World,,WLD,Change in mean sea level: Sea level: Jason.1,Millimeters,World,D04/22/2013,29.33
24794,World,,WLD,Change in mean sea level: Sea level: Jason.1,Millimeters,Yellow Sea,D04/22/2013,-4.62
24795,World,,WLD,Change in mean sea level: Sea level: Jason.1,Millimeters,Arabian Sea,D04/23/2013,97.74
24796,World,,WLD,Change in mean sea level: Sea level: Jason.1,Millimeters,Bering Sea,D04/23/2013,5.36
24797,World,,WLD,Change in mean sea level: Sea level: Jason.1,Millimeters,Mediterranean,D04/23/2013,-81.32
24798,World,,WLD,Change in mean sea level: Sea level: Jason.1,Millimeters,North Pacific,D04/23/2013,-9.13
24799,World,,WLD,Change in mean sea level: Sea level: Jason.1,Millimeters,North Sea,D04/23/2013,2.8
24800,World,,WLD,Change in mean sea level: Sea level: Jason.1,Millimeters,Persian Gulf,D04/23/2013,6.24
24801,World,,WLD,Change in mean sea level: Sea level: Jason.1,Millimeters,Sea Japan,D04/23/2013,9.79
24802,World,,WLD,Change in mean sea level: Sea level: Jason.1,Millimeters,Sea Okhotsk,D04/23/2013,24.76
24803,World,,WLD,Change in mean sea level: Sea level: Jason.2,Millimeters,Andaman Sea,D04/27/2013,75.61
24804,World,,WLD,Change in mean sea level: Sea level: Jason.2,Millimeters,Arabian Sea,D04/27/2013,120.84
24805,World,,WLD,Change in mean sea level: Sea level: Jason.2,Millimeters,Baltic Sea,D04/27/2013,-48.74
24806,World,,WLD,Change in mean sea level: Sea level: Jason.2,Millimeters,Bay Bengal,D04/27/2013,84.14
24807,World,,WLD,Change in mean sea level: Sea level: Jason.2,Millimeters,Gulf Mexico,D04/27/2013,16.41
24808,World,,WLD,Change in mean sea level: Sea level: Jason.2,Millimeters,Indian Ocean,D04/27/2013,49.96
24809,World,,WLD,Change in mean sea level: Sea level: Jason.2,Millimeters,Indonesian,D04/27/2013,133.07
24810,World,,WLD,Change in mean sea level: Sea level: Jason.2,Millimeters,Mediterranean,D04/27/2013,-69.91
24811,World,,WLD,Change in mean sea level: Sea level: Jason.2,Millimeters,Nino,D04/27/2013,32.61
24812,World,,WLD,Change in mean sea level: Sea level: Jason.2,Millimeters,North Sea,D04/27/2013,-28.54
24813,World,,WLD,Change in mean sea level: Sea level: Jason.2,Millimeters,Pacific Ocean,D04/27/2013,29.48
24814,World,,WLD,Change in mean sea level: Sea level: Jason.2,Millimeters,Persian Gulf,D04/27/2013,-12.8
24815,World,,WLD,Change in mean sea level: Sea level: Jason.2,Millimeters,Sea Japan,D04/27/2013,25.8
24816,World,,WLD,Change in mean sea level: Sea level: Jason.2,Millimeters,Sea Okhotsk,D04/27/2013,14.69
24817,World,,WLD,Change in mean sea level: Sea level: Jason.2,Millimeters,South China,D04/27/2013,63.81
24818,World,,WLD,Change in mean sea level: Sea level: Jason.2,Millimeters,Southern Ocean,D04/27/2013,55.72
24819,World,,WLD,Change in mean sea level: Sea level: Jason.2,Millimeters,Tropics,D04/27/2013,43.05
24820,World,,WLD,Change in mean sea level: Sea level: Jason.2,Millimeters,World,D04/27/2013,35.73
24821,World,,WLD,Change in mean sea level: Sea level: Jason.2,Millimeters,Adriatic Sea,D04/28/2013,-55.99
24822,World,,WLD,Change in mean sea level: Sea level: Jason.2,Millimeters,Atlantic Ocean,D04/28/2013,30.21
24823,World,,WLD,Change in mean sea level: Sea level: Jason.2,Millimeters,Bering Sea,D04/28/2013,-4.12
24824,World,,WLD,Change in mean sea level: Sea level: Jason.2,Millimeters,Caribbean Sea,D04/28/2013,19.41
24825,World,,WLD,Change in mean sea level: Sea level: Jason.2,Millimeters,North Atlantic,D04/28/2013,-21.88
24826,World,,WLD,Change in mean sea level: Sea level: Jason.2,Millimeters,North Pacific,D04/28/2013,-11.92
24827,World,,WLD,Change in mean sea level: Sea level: Jason.2,Millimeters,Yellow Sea,D04/28/2013,12.28
24828,World,,WLD,Change in mean sea level: Sea level: Jason.1,Millimeters,Bay Bengal,D04/29/2013,110.9
24829,World,,WLD,Change in mean sea level: Sea level: Jason.1,Millimeters,South China,D04/29/2013,48.55
24830,World,,WLD,Change in mean sea level: Sea level: Jason.1,Millimeters,Adriatic Sea,D04/30/2013,-63.71
24831,World,,WLD,Change in mean sea level: Sea level: Jason.1,Millimeters,Andaman Sea,D04/30/2013,92.45
24832,World,,WLD,Change in mean sea level: Sea level: Jason.1,Millimeters,Arabian Sea,D04/30/2013,147.04
24833,World,,WLD,Change in mean sea level: Sea level: Jason.1,Millimeters,Atlantic Ocean,D04/30/2013,26.7
24834,World,,WLD,Change in mean sea level: Sea level: Jason.1,Millimeters,Baltic Sea,D04/30/2013,-31.86
24835,World,,WLD,Change in mean sea level: Sea level: Jason.1,Millimeters,Bering Sea,D04/30/2013,-1.84
24836,World,,WLD,Change in mean sea level: Sea level: Jason.1,Millimeters,Caribbean Sea,D04/30/2013,29.17
24837,World,,WLD,Change in mean sea level: Sea level: Jason.1,Millimeters,Gulf Mexico,D04/30/2013,11.18
24838,World,,WLD,Change in mean sea level: Sea level: Jason.1,Millimeters,Indian Ocean,D04/30/2013,45.75
24839,World,,WLD,Change in mean sea level: Sea level: Jason.1,Millimeters,Indonesian,D04/30/2013,122.67
24840,World,,WLD,Change in mean sea level: Sea level: Jason.1,Millimeters,Mediterranean,D04/30/2013,-57.32
24841,World,,WLD,Change in mean sea level: Sea level: Jason.1,Millimeters,Nino,D04/30/2013,22.24
24842,World,,WLD,Change in mean sea level: Sea level: Jason.1,Millimeters,North Atlantic,D04/30/2013,-30.08
24843,World,,WLD,Change in mean sea level: Sea level: Jason.1,Millimeters,North Pacific,D04/30/2013,-17.13
24844,World,,WLD,Change in mean sea level: Sea level: Jason.1,Millimeters,North Sea,D04/30/2013,-63.5
24845,World,,WLD,Change in mean sea level: Sea level: Jason.1,Millimeters,Pacific Ocean,D04/30/2013,22.21
24846,World,,WLD,Change in mean sea level: Sea level: Jason.1,Millimeters,Sea Japan,D04/30/2013,32.89
24847,World,,WLD,Change in mean sea level: Sea level: Jason.1,Millimeters,Sea Okhotsk,D04/30/2013,23.16
24848,World,,WLD,Change in mean sea level: Sea level: Jason.1,Millimeters,Southern Ocean,D04/30/2013,49.83
24849,World,,WLD,Change in mean sea level: Sea level: Jason.1,Millimeters,Tropics,D04/30/2013,37.99
24850,World,,WLD,Change in mean sea level: Sea level: Jason.1,Millimeters,World,D04/30/2013,30.23
24851,World,,WLD,Change in mean sea level: Sea level: Jason.1,Millimeters,Yellow Sea,D04/30/2013,12.68
24852,World,,WLD,Change in mean sea level: Sea level: Jason.1,Millimeters,Baltic Sea,D05/06/2013,-4.86
24853,World,,WLD,Change in mean sea level: Sea level: Jason.1,Millimeters,South China,D05/06/2013,50.25
24854,World,,WLD,Change in mean sea level: Sea level: Jason.1,Millimeters,Arabian Sea,D05/07/2013,135.94
24855,World,,WLD,Change in mean sea level: Sea level: Jason.1,Millimeters,Atlantic Ocean,D05/07/2013,43.3
24856,World,,WLD,Change in mean sea level: Sea level: Jason.1,Millimeters,Bay Bengal,D05/07/2013,105.1
24857,World,,WLD,Change in mean sea level: Sea level: Jason.1,Millimeters,Caribbean Sea,D05/07/2013,22.47
24858,World,,WLD,Change in mean sea level: Sea level: Jason.1,Millimeters,Indian Ocean,D05/07/2013,67.35
24859,World,,WLD,Change in mean sea level: Sea level: Jason.1,Millimeters,Indonesian,D05/07/2013,111.27
24860,World,,WLD,Change in mean sea level: Sea level: Jason.1,Millimeters,Mediterranean,D05/07/2013,-27.12
24861,World,,WLD,Change in mean sea level: Sea level: Jason.1,Millimeters,Nino,D05/07/2013,26.54
24862,World,,WLD,Change in mean sea level: Sea level: Jason.1,Millimeters,North Atlantic,D05/07/2013,-13.78
24863,World,,WLD,Change in mean sea level: Sea level: Jason.1,Millimeters,North Pacific,D05/07/2013,-17.33
24864,World,,WLD,Change in mean sea level: Sea level: Jason.1,Millimeters,North Sea,D05/07/2013,-63.3
24865,World,,WLD,Change in mean sea level: Sea level: Jason.1,Millimeters,Pacific Ocean,D05/07/2013,18.41
24866,World,,WLD,Change in mean sea level: Sea level: Jason.1,Millimeters,Southern Ocean,D05/07/2013,61.13
24867,World,,WLD,Change in mean sea level: Sea level: Jason.1,Millimeters,Tropics,D05/07/2013,41.29
24868,World,,WLD,Change in mean sea level: Sea level: Jason.1,Millimeters,World,D05/07/2013,36.63
24869,World,,WLD,Change in mean sea level: Sea level: Jason.1,Millimeters,Yellow Sea,D05/07/2013,38.68
24870,World,,WLD,Change in mean sea level: Sea level: Jason.2,Millimeters,Andaman Sea,D05/07/2013,92.11
24871,World,,WLD,Change in mean sea level: Sea level: Jason.2,Millimeters,Arabian Sea,D05/07/2013,142.94
24872,World,,WLD,Change in mean sea level: Sea level: Jason.2,Millimeters,Atlantic Ocean,D05/07/2013,38.41
24873,World,,WLD,Change in mean sea level: Sea level: Jason.2,Millimeters,Baltic Sea,D05/07/2013,18.96
24874,World,,WLD,Change in mean sea level: Sea level: Jason.2,Millimeters,Bay Bengal,D05/07/2013,110.04
24875,World,,WLD,Change in mean sea level: Sea level: Jason.2,Millimeters,Gulf Mexico,D05/07/2013,24.41
24876,World,,WLD,Change in mean sea level: Sea level: Jason.2,Millimeters,Indian Ocean,D05/07/2013,62.46
24877,World,,WLD,Change in mean sea level: Sea level: Jason.2,Millimeters,Indonesian,D05/07/2013,118.37
24878,World,,WLD,Change in mean sea level: Sea level: Jason.2,Millimeters,Mediterranean,D05/07/2013,-23.61
24879,World,,WLD,Change in mean sea level: Sea level: Jason.2,Millimeters,Nino,D05/07/2013,28.21
24880,World,,WLD,Change in mean sea level: Sea level: Jason.2,Millimeters,North Pacific,D05/07/2013,-14.02
24881,World,,WLD,Change in mean sea level: Sea level: Jason.2,Millimeters,North Sea,D05/07/2013,-63.24
24882,World,,WLD,Change in mean sea level: Sea level: Jason.2,Millimeters,Pacific Ocean,D05/07/2013,19.08
24883,World,,WLD,Change in mean sea level: Sea level: Jason.2,Millimeters,Persian Gulf,D05/07/2013,-20.6
24884,World,,WLD,Change in mean sea level: Sea level: Jason.2,Millimeters,Sea Japan,D05/07/2013,36.8
24885,World,,WLD,Change in mean sea level: Sea level: Jason.2,Millimeters,Sea Okhotsk,D05/07/2013,5.09
24886,World,,WLD,Change in mean sea level: Sea level: Jason.2,Millimeters,South China,D05/07/2013,71.11
24887,World,,WLD,Change in mean sea level: Sea level: Jason.2,Millimeters,Southern Ocean,D05/07/2013,54.22
24888,World,,WLD,Change in mean sea level: Sea level: Jason.2,Millimeters,Tropics,D05/07/2013,43.05
24889,World,,WLD,Change in mean sea level: Sea level: Jason.2,Millimeters,World,D05/07/2013,35.83
24890,World,,WLD,Change in mean sea level: Sea level: Jason.1,Millimeters,Bering Sea,D05/08/2013,-12.14
24891,World,,WLD,Change in mean sea level: Sea level: Jason.1,Millimeters,Gulf Mexico,D05/08/2013,11.38
24892,World,,WLD,Change in mean sea level: Sea level: Jason.1,Millimeters,Persian Gulf,D05/08/2013,53.74
24893,World,,WLD,Change in mean sea level: Sea level: Jason.1,Millimeters,Sea Japan,D05/08/2013,29.09
24894,World,,WLD,Change in mean sea level: Sea level: Jason.1,Millimeters,Sea Okhotsk,D05/08/2013,3.36
24895,World,,WLD,Change in mean sea level: Sea level: Jason.2,Millimeters,Bering Sea,D05/08/2013,-4.92
24896,World,,WLD,Change in mean sea level: Sea level: Jason.2,Millimeters,Caribbean Sea,D05/08/2013,30.61
24897,World,,WLD,Change in mean sea level: Sea level: Jason.2,Millimeters,North Atlantic,D05/08/2013,-7.48
24898,World,,WLD,Change in mean sea level: Sea level: Jason.2,Millimeters,Yellow Sea,D05/08/2013,44.98
24899,World,,WLD,Change in mean sea level: Sea level: Jason.1,Millimeters,Andaman Sea,D05/09/2013,87.95
24900,World,,WLD,Change in mean sea level: Sea level: Jason.1,Millimeters,Adriatic Sea,D05/10/2013,3.39
24901,World,,WLD,Change in mean sea level: Sea level: Jason.2,Millimeters,Adriatic Sea,D05/10/2013,9.21
24902,World,,WLD,Change in mean sea level: Sea level: Jason.1,Millimeters,South China,D05/17/2013,20.35
24903,World,,WLD,Change in mean sea level: Sea level: Jason.2,Millimeters,Andaman Sea,D05/17/2013,232.71
24904,World,,WLD,Change in mean sea level: Sea level: Jason.2,Millimeters,Arabian Sea,D05/17/2013,124.64
24905,World,,WLD,Change in mean sea level: Sea level: Jason.2,Millimeters,Atlantic Ocean,D05/17/2013,27.71
24906,World,,WLD,Change in mean sea level: Sea level: Jason.2,Millimeters,Bay Bengal,D05/17/2013,99.34
24907,World,,WLD,Change in mean sea level: Sea level: Jason.2,Millimeters,Bering Sea,D05/17/2013,14.78
24908,World,,WLD,Change in mean sea level: Sea level: Jason.2,Millimeters,Gulf Mexico,D05/17/2013,16.81
24909,World,,WLD,Change in mean sea level: Sea level: Jason.2,Millimeters,Indian Ocean,D05/17/2013,41.96
24910,World,,WLD,Change in mean sea level: Sea level: Jason.2,Millimeters,Indonesian,D05/17/2013,142.07
24911,World,,WLD,Change in mean sea level: Sea level: Jason.2,Millimeters,Mediterranean,D05/17/2013,13.49
24912,World,,WLD,Change in mean sea level: Sea level: Jason.2,Millimeters,Nino,D05/17/2013,20.41
24913,World,,WLD,Change in mean sea level: Sea level: Jason.2,Millimeters,North Pacific,D05/17/2013,6.58
24914,World,,WLD,Change in mean sea level: Sea level: Jason.2,Millimeters,North Sea,D05/17/2013,-97.64
24915,World,,WLD,Change in mean sea level: Sea level: Jason.2,Millimeters,Pacific Ocean,D05/17/2013,27.48
24916,World,,WLD,Change in mean sea level: Sea level: Jason.2,Millimeters,Persian Gulf,D05/17/2013,-23.6
24917,World,,WLD,Change in mean sea level: Sea level: Jason.2,Millimeters,Sea Japan,D05/17/2013,20
24918,World,,WLD,Change in mean sea level: Sea level: Jason.2,Millimeters,Sea Okhotsk,D05/17/2013,7.89
24919,World,,WLD,Change in mean sea level: Sea level: Jason.2,Millimeters,South China,D05/17/2013,39.41
24920,World,,WLD,Change in mean sea level: Sea level: Jason.2,Millimeters,Southern Ocean,D05/17/2013,47.82
24921,World,,WLD,Change in mean sea level: Sea level: Jason.2,Millimeters,Tropics,D05/17/2013,38.45
24922,World,,WLD,Change in mean sea level: Sea level: Jason.2,Millimeters,World,D05/17/2013,33.53
24923,World,,WLD,Change in mean sea level: Sea level: Jason.1,Millimeters,Adriatic Sea,D05/18/2013,15.29
24924,World,,WLD,Change in mean sea level: Sea level: Jason.1,Millimeters,Arabian Sea,D05/18/2013,118.94
24925,World,,WLD,Change in mean sea level: Sea level: Jason.1,Millimeters,Atlantic Ocean,D05/18/2013,31.7
24926,World,,WLD,Change in mean sea level: Sea level: Jason.1,Millimeters,Bay Bengal,D05/18/2013,109.7
24927,World,,WLD,Change in mean sea level: Sea level: Jason.1,Millimeters,Bering Sea,D05/18/2013,6.66
24928,World,,WLD,Change in mean sea level: Sea level: Jason.1,Millimeters,Caribbean Sea,D05/18/2013,11.37
24929,World,,WLD,Change in mean sea level: Sea level: Jason.1,Millimeters,Indian Ocean,D05/18/2013,48.05
24930,World,,WLD,Change in mean sea level: Sea level: Jason.1,Millimeters,Indonesian,D05/18/2013,147.37
24931,World,,WLD,Change in mean sea level: Sea level: Jason.1,Millimeters,Mediterranean,D05/18/2013,17.88
24932,World,,WLD,Change in mean sea level: Sea level: Jason.1,Millimeters,Nino,D05/18/2013,17.44
24933,World,,WLD,Change in mean sea level: Sea level: Jason.1,Millimeters,North Atlantic,D05/18/2013,-11.08
24934,World,,WLD,Change in mean sea level: Sea level: Jason.1,Millimeters,North Pacific,D05/18/2013,8.97
24935,World,,WLD,Change in mean sea level: Sea level: Jason.1,Millimeters,Pacific Ocean,D05/18/2013,29.91
24936,World,,WLD,Change in mean sea level: Sea level: Jason.1,Millimeters,Persian Gulf,D05/18/2013,20.14
24937,World,,WLD,Change in mean sea level: Sea level: Jason.1,Millimeters,Sea Okhotsk,D05/18/2013,-3.34
24938,World,,WLD,Change in mean sea level: Sea level: Jason.1,Millimeters,Southern Ocean,D05/18/2013,54.43
24939,World,,WLD,Change in mean sea level: Sea level: Jason.1,Millimeters,Tropics,D05/18/2013,38.79
24940,World,,WLD,Change in mean sea level: Sea level: Jason.1,Millimeters,World,D05/18/2013,36.23
24941,World,,WLD,Change in mean sea level: Sea level: Jason.1,Millimeters,Yellow Sea,D05/18/2013,78.98
24942,World,,WLD,Change in mean sea level: Sea level: Jason.2,Millimeters,Adriatic Sea,D05/18/2013,15.71
24943,World,,WLD,Change in mean sea level: Sea level: Jason.2,Millimeters,Caribbean Sea,D05/18/2013,12.21
24944,World,,WLD,Change in mean sea level: Sea level: Jason.2,Millimeters,North Atlantic,D05/18/2013,-11.08
24945,World,,WLD,Change in mean sea level: Sea level: Jason.2,Millimeters,Yellow Sea,D05/18/2013,78.08
24946,World,,WLD,Change in mean sea level: Sea level: Jason.1,Millimeters,Andaman Sea,D05/19/2013,229.05
24947,World,,WLD,Change in mean sea level: Sea level: Jason.1,Millimeters,Gulf Mexico,D05/19/2013,19.88
24948,World,,WLD,Change in mean sea level: Sea level: Jason.1,Millimeters,Sea Japan,D05/19/2013,6.99
24949,World,,WLD,Change in mean sea level: Sea level: Jason.1,Millimeters,Adriatic Sea,D05/27/2013,33.19
24950,World,,WLD,Change in mean sea level: Sea level: Jason.2,Millimeters,Andaman Sea,D05/27/2013,231.21
24951,World,,WLD,Change in mean sea level: Sea level: Jason.2,Millimeters,Arabian Sea,D05/27/2013,112.14
24952,World,,WLD,Change in mean sea level: Sea level: Jason.2,Millimeters,Atlantic Ocean,D05/27/2013,21.11
24953,World,,WLD,Change in mean sea level: Sea level: Jason.2,Millimeters,Bay Bengal,D05/27/2013,127.94
24954,World,,WLD,Change in mean sea level: Sea level: Jason.2,Millimeters,Bering Sea,D05/27/2013,13.68
24955,World,,WLD,Change in mean sea level: Sea level: Jason.2,Millimeters,Gulf Mexico,D05/27/2013,30.81
24956,World,,WLD,Change in mean sea level: Sea level: Jason.2,Millimeters,Indian Ocean,D05/27/2013,35.46
